LOA,Lb,Ls,Bd,Dd,Bs,WL,Bc,Beta,Rc,Rk,Abow,Bbow,BK_z,Kappa_bow,Adel bow,Bdel bow,Adrft,Bdrft,Cdrft,bit_EP_S,bit_EP_T,Atrans,SK_z,Kappa_stern,Adel stern,Bdel stern,Beta trans,Bc trans,Rc Trans,Rk trans,bit_BB,bit_SB,Lbb,Hbb,Bbb,Lbbm,Rbb,Kappa_SB,Lsb,HSBOA,Hsb,Bsb,Lsbm,Rsb
10,0.268049927931939,0.583301499414897,0.276466262806138,0.07652356401397,0.293628001454905,0.191953254616263,0.175421198927426,5.68385510024447,0.556472408375256,0.865185610797078,2.43690546862335,-2.67124404193123,0.16076805372377,0.426208498151069,0.474703910690999,0.48396763904758,0.194504527752635,-0.0599236810400274,52.5305157440745,0,1,3.0598653113571,0.742591298083062,0.421707207745429,-1.89717463693877,1.35016113006706,3.46363441318121,0.147118484939329,0.118379487830208,0.157124508022557,0,0,0.181028875909604,0.277452282693022,0.872268422102018,0.962636648766821,0.148124567494647,0.401999045305839,0.193665349554491,0.973532040899376,0.421718418234461,0.563116902419052,0.160232814366067,0.201831372392472
10,0.414228434771492,0.494078163151496,0.171316880529301,0.115957187019314,0.35670909866864,0.489489151459304,0.100260339282855,11.8392719065461,0.446416888085924,0.00158118395703677,-0.0176569484690319,0.389480263853107,0.695425745482953,0.359330115597323,-1.30123833481083,1.06502170167647,-2.91727190665519,2.90485378697017,23.9258911771108,1,1,-0.60144554328005,0.326692492188909,0.92214056819664,-3.6810670555153,3.78026632889512,11.4809306192187,0.115691394728425,0.0941420984431028,-0.228803756617325,0,0,0.159076219312408,0.732256902515993,0.147679205225043,0.548086575024164,0.217713674126241,0.495093734428774,0.00298343209308325,0.857043544365746,0.296675521913917,0.238053423484249,-0.0876253253555728,0.215932932533891
10,0.107484984799574,0.521495668483408,0.189599109732256,0.212419381187436,0.0727536559841706,0.509230299232445,0.417502372865867,23.4598164597226,0.555243528199532,-0.0265465590494476,-3.08068181515975,2.7917980247321,0.000567791356572367,0.43730529948327,-1.14218296611989,1.58446161520434,1.59286738518646,-1.41633096484382,45.966539107063,0,0,-2.08119036433043,0.301865572338556,0.415051822806314,1.84902596663995,-1.40666464365077,20.1172194281547,0.0886063951453095,0.189705320462155,0.363695800541556,0,0,0.159961250474047,0.284216068846317,0.523790520431432,-0.952396518284014,0.268936104050845,0.768596150958482,0.0682336865070717,0.899886936977818,0.903202131926413,0.269166624374259,-0.616653514098013,0.266132028966784
10,0.671185630396508,0.13023099008936,0.286559544887256,0.183059395028916,0.425599598879016,0.650474696920617,0.426237892642858,36.9771242706226,0.173312071674085,0.672463818736249,-1.38919884182209,1.98913372669325,0.642813134276223,0.757851124713326,0.00648109660257301,-0.396522018244793,-3.93779954955711,3.92178133909827,3.46367783492779,1,1,-0.36102408215996,0.563701649496292,0.731573422839883,-2.48879453924369,2.5374366173434,9.15693839568154,0.0709741100410743,0.475521935514391,-0.0139425802419614,0,0,0.00442395474196473,0.0472615890195731,0.8957605489815,0.128755093038174,0.10995572894964,0.00399880069561853,0.0127794435822664,0.905787382187454,0.29986361142741,0.237044432711089,-0.492920133690813,0.0619833323785747
10,0.243288666017832,0.701194156162706,0.176502855808382,0.199067428264399,0.562385038302288,0.762073381609986,0.213910846072893,37.2849661701391,0.91390085797004,-0.536475889094855,-2.44079475314843,2.7541322092023,0.61551490666843,0.362100749022954,1.92115003451794,-1.74259602950859,1.76129897237385,-1.3140581559992,55.9505440772333,0,0,-2.95802322559456,0.496455879287957,0.249630547291247,-1.31324109784502,1.15515172705926,9.27013804849101,0.17360248341197,0.125005259487799,-0.677757964715831,0,0,0.0707211300995731,0.322277717939619,0.673316770491924,0.120171548124279,0.300469322122731,0.372079930363559,0.0776913272119315,0.750176146059009,0.754470798751424,0.258243276206878,-0.00894998181423956,0.241129842260961
10,0.161563796445206,0.728732584559068,0.308142591109995,0.141643018419673,0.496691582564452,0.534801497770366,0.312363787031495,12.3524956743195,0.647404900463513,0.249066378971554,-1.14551051662769,1.20564972022925,0.372858628582105,0.339726007712546,-1.27421128404581,1.35729916122982,-0.82147386261696,1.15649762860661,53.3404289478476,1,1,1.00431842356955,0.2799822119217,0.770313736492776,-0.21438966911644,-0.139784596563458,18.5400145271759,0.27211752419518,0.441734711076842,0.238446770489954,0,0,0.0178245599672482,0.60106727171414,0.821655833954894,-0.976536299950284,0.271275135792202,0.0784369329029128,0.0552742561726969,0.483487339879539,0.0859577146474088,0.517946405069492,-0.0688679406397414,0.0701877265268476
10,0.174533659874941,0.784059512984967,0.268168163385186,0.190090838247276,0.34822053382456,0.504493728349195,0.47991347775768,24.4611267628722,0.212682074624204,-0.0836263579893823,-0.26798426407873,-0.412351703205099,0.492863482286522,0.513808738452689,-2.77565313652376,2.47613282784816,0.102008844348125,0.20920969514956,34.2424408601105,1,0,-2.96473853408328,0.601291181101808,0.942296242036394,-3.33459885000343,3.13597617649955,44.3635735126974,0.00210411055949999,0.126085061925715,-0.00421232867049937,0,0,0.0620849564837533,0.281245414314024,0.941451489788966,-0.657719663372659,0.0645758132447445,0.0356031742571307,0.197599797727088,0.760936953838766,0.511453683129911,0.268087038805608,-0.806510652283141,0.134224029013553
10,0.525846565693681,0.216380253011353,0.216423655859483,0.168407224359163,0.526284672750871,0.18993335541111,0.451063133578467,8.17850306558809,0.229098261629751,0.989077854405259,3.06559736671296,-2.91865948284297,0.253820722374201,0.428866176552652,-3.97362554512707,3.98394987763367,-0.831281293687399,0.938446234083338,48.9731372997585,0,0,-0.719800995746918,0.211145313353784,0.123614556073294,-3.82415232713967,3.8259186133295,53.1604182701715,0.116444640063507,0.0256479384304463,-0.415377768026399,0,0,0.102625913681304,0.26439057185844,0.210588293318446,0.172179397339161,0.264751217872128,0.295110828583866,0.173036938615903,0.023113181395636,0.89739103100805,0.209066139569383,-0.105530345488722,0.185359650873562
10,0.362577574526675,0.281425464135912,0.331672516457412,0.21781163800075,0.719301549355842,0.497166068955065,0.28356987876629,3.24670374949413,0.622904025287673,-0.26907637153255,2.06746195648003,-1.35620379657203,0.906251182458944,0.0595539813672901,3.28892823664616,-3.0467357920143,0.401136475574686,-0.593992360598073,36.293307952342,0,1,1.46271227452796,0.708111883484939,0.156363661208423,0.0282662193308818,0.760155331740301,0.820898903295189,0.220716984606926,0.266767266156328,-0.585373075122996,0,0,0.195624722808918,0.0314080084709367,0.0864120576504931,-0.983264621028479,0.170989414318167,0.0254038319435239,0.153584766801501,0.0106528353466508,0.586955045232908,0.91566758715536,0.245148772966402,0.321102477043368
10,0.121288149270253,0.175921338520972,0.260675515098968,0.0603317082264948,0.528955060796683,0.443781729072846,0.459261160947916,38.6989667146267,0.587882243136877,0.668693287374606,2.48004174344382,-1.93924271216421,0.393657674495999,0.144633062657155,0.821872979613639,-0.840024382425738,-3.92874988825901,3.90052189278678,8.19100076638562,1,0,-2.30193295388874,0.0253245915115373,0.437926825769188,-3.28447979817815,3.33776922337416,36.1197842994676,0.150677385671191,0.396131978483905,0.209638018258772,0,0,0.0188855279708042,0.775090926288396,0.481647616761324,0.904177300895037,0.143029530142271,0.335643056809626,0.111114552747194,0.542874248043725,0.572211370791982,0.0582816042438901,-0.389748333695322,0.236308032219616
