LOA,Lb,Ls,Bd,Dd,Bs,WL,Bc,Beta,Rc,Rk,Abow,Bbow,BK_z,Kappa_bow,Adel bow,Bdel bow,Adrft,Bdrft,Cdrft,bit_EP_S,bit_EP_T,Atrans,SK_z,Kappa_stern,Adel stern,Bdel stern,Beta trans,Bc trans,Rc Trans,Rk trans,bit_BB,bit_SB,Lbb,Hbb,Bbb,Lbbm,Rbb,Kappa_SB,Lsb,HSBOA,Hsb,Bsb,Lsbm,Rsb
10,0.487046003441059,0.351399326678921,0.324019248327713,0.0668490129707565,0.894289217670316,0.341421210120687,0.265725177448948,16.4357854206143,0.184723621755451,0.000399086229014411,-1.85616502754069,1.5166344155299,0.142138459054667,0.763633756776686,3.49182372625967,-3.53854914649441,1.24236259102137,-0.92138577930783,24.1939537041042,1,1,-0.419147348130716,0.591806951838623,0.972904974879786,-2.45725436510789,1.99971330580877,2.40112782513107,0.144567254381365,0.0691332631506987,0.437094997700925,0,0,0.143564637354771,0.13634616420427,0.135721223035288,0.478891921333604,0.193741922622497,0.0589548183648638,0.103616769491645,0.578202569157833,0.127320400875309,0.622241422485246,-0.79792553883739,0.240102241808756
10,0.459931923344482,0.426107531385897,0.138693430469106,0.241098071659374,0.0156557670629112,0.19273950688218,0.163922952524528,19.1079513099384,0.377393944307343,0.268725869935551,1.17387880880702,-0.875154495554506,0.605213283987758,0.374693665041871,3.70997125135496,-3.69152278467844,2.43201004597679,-2.26516968783913,49.9573547576049,0,1,-2.30153060292357,0.896458152720416,0.803030786513879,0.337867715930013,-0.763936135483679,5.40065465587007,0.0313956037416085,0.07707170881349,0.133270670500009,1,1,0.0367818784915268,0.739151976949369,0.247982767886705,0.384584336528145,0.280194175929879,0.615174397470458,0.0738146387178442,0.0742434272287846,0.379630803943214,0.29131514568067,-0.745469027253415,0.162798070732932
10,0.700493979713822,0.132620309141094,0.233432981190289,0.181737609494384,0.828461022617333,0.357197644395574,0.245727601874917,1.60297181177158,0.434134323533607,0.585141520241655,-2.8032563084525,2.60770377029876,0.295365204932386,0.983600750360436,0.898408901731282,-1.75780260678354,-1.1511852870384,1.64634802303235,52.9168182923201,0,1,-0.868459011456697,0.542556330296245,0.970630946493804,0.0832553804974978,0.816273140968456,7.66065065771646,0.165735598106657,0.460001845522828,-0.491286685667811,0,1,0.07343014126031,0.500302617811434,0.31060589313172,0.541575019088898,0.0606592442936321,0.165564927703469,0.0570648935845313,0.205223354011543,0.624657012849774,0.305276250462006,0.136035268959479,0.10909472168548
10,0.31821811947385,0.681382644091956,0.273910770612371,0.159195925556582,0.633473791837391,0.10117972543089,0.21906967152088,40.2557109667265,0.142152971752189,0.890061833617491,-0.521933263634046,0.535145211791679,0.714212569368416,0.388764238845752,-3.45143114873445,3.68617340719459,1.6596276245173,-1.0319782076951,49.3655800797423,0,0,0.113022981344793,0.15145869195541,0.596586217292587,2.87299600573118,-2.84855953369975,25.8955246915498,0.161110624058547,0.0200484676793063,-0.186660696604754,0,0,0.00342586456932414,0.718183023039929,0.095070124201153,0.55256389687695,0.177950802760672,0.403435496416857,0.16685893847291,0.630790494112463,0.0124473469156553,0.451607105714887,-0.486628683181513,0.300505065728965
10,0.0834848703061216,0.62848083171028,0.324779868251362,0.233361064438739,0.249085827264263,0.573687348931773,0.122850907847884,6.5801185597626,0.835993580858833,0.906401833506777,-0.327668831577215,1.1448460408036,0.507586278077821,0.66785794963745,3.78093967781962,-3.70633636669783,1.45623427438942,-0.734216228662691,16.7218401032561,1,1,2.50520227477088,0.445802092552618,0.0808109976248248,-0.944041874756463,1.67812175060272,18.5663454425193,0.0287371327328122,0.168093723290789,-0.0443162052813269,0,0,0.0545923177908619,0.77691294269835,0.218271448584767,-0.867884646013652,0.295955679733695,0.857342457617063,0.083604324700817,0.402864998536199,0.0330212558710506,0.26879478762436,0.395996471217235,0.292879107132384
10,0.297524655078198,0.586908339473576,0.0928012937877533,0.23821968645864,0.670493553350853,0.135698033965432,0.393808210542112,42.8251861807816,0.387005853455788,-0.420036889800902,1.27546872397445,-1.147001221374,0.593062419573805,0.672996571547053,1.08036082393538,-0.833509041101491,-2.00206892552723,2.18896107091787,47.074877348337,1,0,-2.54975516474109,0.383325559535788,0.846866457434774,-3.90072311180682,3.93641224234034,57.0434286254163,0.0837231180068438,0.437825385341006,-0.962133350770104,0,0,0.170592951326266,0.0844623980860569,0.901447686897441,0.448610409539549,0.287713150806626,0.395549845312752,0.0285938190388469,0.600982975610997,0.114105660618546,0.551106636711572,0.0100515853667931,0.293147869927735
10,0.277968414526218,0.236699377180064,0.143702101116113,0.1515751930001,0.289331563067807,0.411797026788019,0.0784323675582303,14.0603621037562,0.885873054600504,0.258434490892534,1.22690518182807,-1.24448262177318,0.828329536507111,0.893140500909576,3.93222860772576,-3.90900740551534,-1.10914010334805,1.05105144312416,40.807437886769,1,1,-1.67248732987065,0.1757528540701,0.197984270592137,-0.702665593548887,0.793464873886225,20.4556461543662,0.0879852596228296,0.325599483097762,-0.296058360641702,0,0,0.168533569805191,0.801100324084125,0.529963263983319,0.262014674714432,0.316904199183622,0.869795959523171,0.122630425608936,0.0555896166583522,0.796576720682058,0.847706704947813,-0.535512253991164,0.31876746466861
10,0.136406242506583,0.685848387411854,0.207101545733991,0.167778372503369,0.993036754537275,0.743075708465975,0.267340026848348,13.3446173857296,0.388564294047244,-0.0335482633185995,2.72723682846126,-2.32757949661674,0.907993771717994,0.760790803800329,-0.77965847463745,1.17193438562833,1.90067987902449,-1.988489137614,49.4625491289242,0,0,1.50867277223944,0.716878072988489,0.510276977554329,-0.572907733747284,0.302723318118918,23.0323863860265,0.02655320420375,0.167661247688269,-0.0385109473013727,0,0,0.119223979304678,0.604221472490169,0.829132240499787,-0.303033322217253,0.187802701164949,0.165517849153158,0.0758468653406794,0.608280310334891,0.121991074277757,0.95146256215354,0.166409897166855,0.132654149837768
10,0.27426302954413,0.424024765363934,0.310114072779261,0.145336288212879,0.390767670683184,0.738324393320522,0.325482911324261,7.07239375061846,0.426939387356037,0.581947067381296,1.58538208727512,-2.4206696100448,0.652898102997402,0.256123056603707,0.383702116189518,0.409974351783761,1.1034020859838,-1.06757089940326,30.3860725644266,0,1,1.8067979427098,0.733390617281525,0.00256779904939419,-1.16473995665129,1.69116860010347,9.00966820768676,0.00998961761519102,0.141507766635226,-0.0884049511136813,1,0,0.100324144216206,0.0371088216182672,0.907911013669025,-0.189184441843433,0.114383764171031,0.30969884267866,0.056079376608744,0.0646206376284686,0.402121963348107,0.187167627562848,0.725449402629774,0.327744922139889
10,0.155141992539948,0.170272728537807,0.287870814159518,0.0766409690015037,0.152753162573576,0.227684974019193,0.374530520273374,13.964340847669,0.395633074390944,0.935849481207956,0.124983494425869,-0.108841061764169,0.804641762833683,0.369728800785307,-0.0264201847717915,0.870814570185198,1.45458454415852,-0.844774705433647,20.4884174585258,1,1,-0.217939521445493,0.0621775804400085,0.559700681765522,3.86131780438295,-3.85412316538014,31.7228956339473,0.133646815950813,0.206177999010976,0.165848480041071,0,0,0.0866017775128874,0.496233700952031,0.196702571523154,-0.881724464542606,0.117809257573104,0.0970338486133351,0.0320228425302647,0.803579441010924,0.7080782084982,0.448697734777292,0.0557905642392484,0.131797132068612
10,0.175685695381138,0.650494426471529,0.180208529980044,0.190095354409505,0.680169892056896,0.305642404112094,0.28946718695912,6.48858434259619,0.178711874138547,0.554302486095741,0.355064909738251,-0.255192904116519,0.760032233118975,0.428988666078067,3.00674471613882,-2.79029642993621,2.67596073423338,-2.57054269750873,50.973375710349,0,0,2.42614437237359,0.455213027238555,0.120478218011746,-3.15561443365627,2.92649787953416,23.9084085493998,0.190374093535274,0.061825066951227,-0.588169692327289,0,0,0.0922989836245439,0.658686906929333,0.69255570083895,-0.15453500778554,0.173158181980883,0.554283828349992,0.00508120067216511,0.135723817449492,0.90331949818168,0.851526008456101,0.583009503432141,0.220338055972892
10,0.0605419026456957,0.57976547878012,0.213636341643804,0.13964276802251,0.300324755411303,0.538537224269606,0.328678284511384,2.37519596946744,0.393730479939938,-0.169077850444557,-0.508244451564805,1.19845401769907,0.694808150951454,0.445808377046211,2.29244224815126,-2.73320924728562,-2.62867166866588,3.11012276699388,13.3593711723061,0,0,-1.78167480591764,0.351226979240097,0.596723274018401,-0.895225573014497,1.4265406894525,18.4629316952274,0.238213046748198,0.127679073034833,0.148416102651858,0,0,0.117717102407985,0.145575183524433,0.675103664706075,0.442511844314006,0.130745442965028,0.519057927943493,0.186296302755272,0.392384691451197,0.917749178498383,0.859255255528197,-0.757502294509036,0.251805739270739
10,0.226815039673447,0.341567043982857,0.295171894567105,0.0871023920792559,0.936287081287462,0.26315811892807,0.398645373677473,5.00904507422111,0.084279869377971,0.578723866101224,-3.25135569511888,3.53449479084073,0.718516965017749,0.330655075897688,-2.25849089939616,2.10031613984825,-0.140834566180368,0.0439785241342596,8.96359514626709,0,0,3.47215305602694,0.186287672685647,0.0760420099507182,-2.51846209553856,2.43786958120802,4.14619140343087,0.176291756055514,0.272942173565331,-0.250898936428463,0,0,0.0392914579651315,0.395315904663402,0.479291623021122,0.372731909314602,0.166269606348822,0.460905369822401,0.00466948660762958,0.572621020346453,0.842679025781217,0.632994161618151,0.380621537584143,0.0885619065741434
10,0.454160799145108,0.375993511845539,0.176105638362845,0.111296917292675,0.489049318096931,0.266079349306772,0.17653948300896,38.6398256297098,0.545617845048475,0.923740724032161,-2.52389315439584,2.2463028416009,0.851514402324264,0.829990346774736,3.03817078019699,-3.00936827615443,-3.54246032795115,3.32961679592022,19.5513068586052,0,1,2.09583249267522,0.188331424078509,0.104088903444745,-0.201033917669664,0.875422737702285,51.2750949275851,0.0695299866805684,0.412068631310684,0.411002998422579,0,0,0.0661139642126379,0.212872469966167,0.734420311748483,-0.101918144720885,0.280670079240083,0.983311100936514,0.00830096881602507,0.957574179695901,0.910549356349698,0.796914198731825,-0.340557489675042,0.273114387445483
10,0.207895327885005,0.697233111325867,0.110614180283018,0.232847135230625,0.478816491364026,0.787437645372759,0.0917584663297468,15.6022246776859,0.037905262317634,0.374488533095942,-1.47744764290308,2.22196607726443,0.537054394260698,0.438192976124241,2.03665966618071,-1.77794194675495,-3.1554738175554,2.92020963612792,43.3822185873103,1,1,1.11524217616718,0.472801563039243,0.376588730655614,-1.53942393735098,1.18012397886466,6.33549506267557,0.0723662598840027,0.0634816701533996,0.499019921455477,0,0,0.0609372781457963,0.573459202057251,0.60606234525265,-0.744344180505459,0.133583154331456,0.126870331664533,0.10616563987449,0.757862947434399,0.453297406090566,0.527157734611956,-0.209003025114859,0.221794579816278
10,0.268632143079912,0.510128434357252,0.195718064822436,0.0812907475802442,0.185434463394591,0.242697662400684,0.10066363795164,28.6595854911787,0.979176243300761,0.973249070883833,3.75021779426972,-3.67442293507748,0.369927727444758,0.354204613029242,-3.45557302056933,3.54953570360148,-2.45066715542278,2.28286999014044,53.952123234296,0,0,-1.31963406931028,0.859370338742182,0.770973811301006,-3.24489264475386,3.10885182852915,8.42790215574657,0.026397132617254,0.0956510512432439,0.288409730846747,1,0,0.0381068685819218,0.802484198406292,0.35977255609104,0.0661646502204385,0.089756688649156,0.178083742482572,0.0978281441569431,0.656707109811871,0.923494688324638,0.66472813880054,0.133041258534877,0.326516080262778
10,0.195921886007696,0.257358748052061,0.214279542283188,0.230454849119389,0.389807389794739,0.680178462556894,0.383735336113491,20.1027883525738,0.298087574716954,0.746148573846531,-2.17279921515282,2.17354597595273,0.714434809674321,0.230178584439053,0.195263867667869,0.619267303630259,-0.382995025306368,0.633653683448523,22.4251071192248,1,0,-1.23827583927882,0.380372178477043,0.476724804996948,-2.01964704763416,2.29976336900174,47.5094281142696,0.152484712217617,0.0791439472503,0.188661266973104,1,0,0.00934814421525199,0.89558004260074,0.925034912232074,0.686330957418287,0.147585557852453,0.588453281946618,0.100803237928932,0.731800967453751,0.522594227633198,0.348792185994686,-0.78633877523014,0.0862127519650065
